time,open,high,low,close,tick_volume,spread,real_volume
2025-03-11 07:00:00,2902.31,2903.557,2897.573,2901.009,9129,159,0
2025-03-11 08:00:00,2901.052,2910.324,2900.416,2909.903,7726,159,0
2025-03-11 09:00:00,2909.913,2912.471,2908.735,2911.705,7486,159,0
2025-03-11 10:00:00,2911.73,2914.47,2910.884,2912.003,6101,159,0
2025-03-11 11:00:00,2911.957,2915.464,2910.607,2913.668,6914,159,0
2025-03-11 12:00:00,2913.651,2916.03,2910.465,2913.057,9498,159,0
2025-03-11 13:00:00,2913.082,2922.232,2906.861,2918.083,19487,159,0
2025-03-11 14:00:00,2918.211,2920.938,2911.76,2914.104,16296,159,0
2025-03-11 15:00:00,2914.142,2919.878,2913.919,2916.875,11437,159,0
2025-03-11 16:00:00,2916.833,2918.093,2915.149,2917.098,7179,159,0
2025-03-11 17:00:00,2917.061,2920.591,2914.071,2917.776,8108,159,0
2025-03-11 18:00:00,2917.773,2919.564,2915.146,2918.301,6307,160,0
2025-03-11 19:00:00,2918.241,2921.385,2917.503,2918.403,6879,159,0
2025-03-11 20:00:00,2918.365,2919.023,2915.111,2916.024,3490,160,0
2025-03-11 22:00:00,2915.587,2918.068,2914.414,2917.545,3636,159,0
2025-03-11 23:00:00,2917.63,2919.6,2915.429,2915.551,2849,159,0
2025-03-12 00:00:00,2915.589,2915.626,2912.113,2914.26,4107,159,0
2025-03-12 01:00:00,2914.217,2917.299,2910.835,2914.927,7697,159,0
2025-03-12 02:00:00,2914.866,2918.243,2913.929,2916.3,6343,159,0
2025-03-12 03:00:00,2916.255,2920.02,2914.862,2914.941,5534,159,0
2025-03-12 04:00:00,2914.977,2916.072,2912.597,2914.952,4824,159,0
2025-03-12 05:00:00,2914.914,2916.507,2912.074,2916.045,6865,159,0
2025-03-12 06:00:00,2916.096,2921.121,2911.334,2911.951,7908,159,0
2025-03-12 07:00:00,2911.971,2915.606,2908.904,2914.462,8618,159,0
2025-03-12 08:00:00,2914.499,2922.222,2913.914,2922.075,8939,159,0
2025-03-12 09:00:00,2922.155,2925.372,2913.673,2914.772,9750,159,0
2025-03-12 10:00:00,2914.738,2916.991,2912.758,2914.377,7302,159,0
2025-03-12 11:00:00,2914.338,2916.699,2912.638,2915.304,6536,159,0
2025-03-12 12:00:00,2915.308,2923.103,2912.056,2917.554,15996,159,0
2025-03-12 13:00:00,2917.579,2918.82,2905.97,2915.583,21550,159,0
2025-03-12 14:00:00,2915.545,2922.51,2914.272,2921.858,14207,159,0
2025-03-12 15:00:00,2921.899,2929.444,2921.292,2928.355,14594,159,0
2025-03-12 16:00:00,2928.457,2939.232,2927.89,2936.155,16656,159,0
2025-03-12 17:00:00,2936.131,2940.574,2935.842,2936.097,9808,159,0
2025-03-12 18:00:00,2936.093,2937.462,2933.744,2935.194,6654,159,0
2025-03-12 19:00:00,2935.141,2935.667,2930.897,2931.322,6989,159,0
2025-03-12 20:00:00,2931.289,2934.202,2930.831,2933.244,3389,159,0
2025-03-12 22:00:00,2933.73,2938.909,2933.385,2938.064,4212,160,0
2025-03-12 23:00:00,2938.058,2939.353,2934.723,2938.039,3595,160,0
2025-03-13 00:00:00,2938.025,2939.338,2937.538,2938.648,3540,159,0
2025-03-13 01:00:00,2938.706,2941.482,2936.483,2937.906,7816,159,0
2025-03-13 02:00:00,2937.914,2946.043,2937.512,2944.33,6798,159,0
2025-03-13 03:00:00,2944.223,2947.123,2943.069,2945.636,6099,159,0
2025-03-13 04:00:00,2945.601,2946.17,2943.529,2944.637,4553,159,0
2025-03-13 05:00:00,2944.695,2945.165,2938.174,2940.039,6714,159,0
2025-03-13 06:00:00,2940.084,2940.325,2935.389,2936.919,7601,159,0
2025-03-13 07:00:00,2936.88,2938.036,2932.895,2935.294,6602,159,0
2025-03-13 08:00:00,2935.252,2944.915,2934.764,2941.572,8059,159,0
2025-03-13 09:00:00,2941.542,2948.859,2941.1,2947.729,6088,159,0
2025-03-13 10:00:00,2947.725,2948.548,2942.084,2944.074,6058,159,0
2025-03-13 11:00:00,2944.084,2948.542,2944.084,2946.333,6996,159,0
2025-03-13 12:00:00,2946.36,2949.149,2940.889,2942.42,13758,159,0
2025-03-13 13:00:00,2942.377,2952.489,2938.935,2950.358,16411,159,0
2025-03-13 14:00:00,2950.318,2971.165,2949.822,2969.861,18610,159,0
2025-03-13 15:00:00,2969.886,2978.486,2966.445,2977.772,24527,159,0
2025-03-13 16:00:00,2977.797,2985.348,2976.579,2980.086,16126,159,0
2025-03-13 17:00:00,2980.12,2982.246,2976.33,2979.482,11899,159,0
2025-03-13 18:00:00,2979.48,2984.392,2979.06,2983.261,8073,159,0
2025-03-13 19:00:00,2983.3,2985.474,2980.602,2982.946,8715,159,0
2025-03-13 20:00:00,2982.973,2989.124,2981.256,2989.084,4386,159,0
2025-03-13 22:00:00,2988.581,2989.943,2983.171,2987.279,4757,159,0
2025-03-13 23:00:00,2987.207,2989.3,2985.351,2986.435,3847,160,0
2025-03-14 00:00:00,2986.473,2988.686,2984.759,2986.759,5980,159,0
2025-03-14 01:00:00,2986.795,2990.174,2981.693,2987.87,14034,159,0
2025-03-14 02:00:00,2987.83,2988.558,2983.886,2984.177,8055,159,0
2025-03-14 03:00:00,2984.191,2992.96,2983.871,2992.631,6396,159,0
2025-03-14 04:00:00,2992.597,2993.928,2984.382,2985.475,6483,159,0
2025-03-14 05:00:00,2985.51,2986.594,2981.863,2986.394,7933,159,0
2025-03-14 06:00:00,2986.358,2987.644,2981.128,2985.681,7542,159,0
2025-03-14 07:00:00,2985.664,2987.039,2980.819,2986.892,7318,159,0
2025-03-14 08:00:00,2986.921,2993.222,2985.183,2992.872,7133,159,0
2025-03-14 09:00:00,2992.843,2999.479,2992.6,2998.738,6394,159,0
2025-03-14 10:00:00,2998.755,3004.92,2986.578,2993.213,12839,159,0
2025-03-14 11:00:00,2993.23,2999.201,2993.23,2993.503,10135,159,0
2025-03-14 12:00:00,2993.477,2999.634,2993.272,2993.807,10869,159,0
2025-03-14 13:00:00,2993.845,2996.076,2983.133,2986.038,20008,159,0
2025-03-14 14:00:00,2985.874,2993.381,2981.94,2985.404,21681,159,0
2025-03-14 15:00:00,2985.383,2986.47,2978.396,2984.607,16704,159,0
2025-03-14 16:00:00,2984.569,2989.965,2982.933,2989.689,9134,159,0
2025-03-14 17:00:00,2989.702,2990.43,2986.325,2986.61,7092,159,0
2025-03-14 18:00:00,2986.622,2987.048,2983.213,2983.409,5904,159,0
2025-03-14 19:00:00,2983.38,2986.099,2982.165,2984.006,5303,159,0
2025-03-14 20:00:00,2983.985,2988.812,2981.705,2986.37,3476,159,0
2025-03-16 22:00:00,2987.601,2990.672,2986.054,2988.994,4046,160,0
2025-03-16 23:00:00,2989.069,2994.118,2988.236,2990.061,3829,159,0
2025-03-17 00:00:00,2989.965,2991.114,2986.36,2990.825,5175,159,0
2025-03-17 01:00:00,2990.809,2993.091,2988.655,2990.834,9089,159,0
2025-03-17 02:00:00,2990.84,2992.024,2986.946,2988.189,5571,159,0
2025-03-17 03:00:00,2988.153,2988.696,2985.22,2986.917,4619,159,0
2025-03-17 04:00:00,2986.943,2987.894,2982.388,2982.628,4207,159,0
2025-03-17 05:00:00,2982.636,2986.14,2982.158,2986.026,4341,159,0
2025-03-17 06:00:00,2986.091,2990.745,2985.374,2989.841,5675,159,0
2025-03-17 07:00:00,2989.792,2990.006,2984.087,2985.538,5272,159,0
2025-03-17 08:00:00,2985.506,2988.456,2983.053,2988.424,5115,159,0
2025-03-17 09:00:00,2988.404,2996.93,2987.613,2995.623,5615,159,0
2025-03-17 10:00:00,2995.647,2999.607,2994.722,2998.931,5249,159,0
2025-03-17 11:00:00,2998.962,3001.217,2996.52,2997.475,6048,159,0
2025-03-17 12:00:00,2997.515,2997.909,2984.718,2987.184,15165,159,0
2025-03-17 13:00:00,2987.217,2991.422,2985.961,2988.393,16098,159,0
2025-03-17 14:00:00,2988.369,3000.512,2987.118,2998.673,12540,159,0
2025-03-17 15:00:00,2998.63,2999.335,2992.882,2997.115,9183,159,0
2025-03-17 16:00:00,2997.169,2997.706,2993.027,2994.521,7240,159,0
2025-03-17 17:00:00,2994.562,2999.389,2994.562,2997.86,5700,159,0
2025-03-17 18:00:00,2997.855,3000.339,2996.714,2999.297,5505,159,0
2025-03-17 19:00:00,2999.369,3000.838,2997.658,3000.173,5100,159,0
2025-03-17 20:00:00,3000.245,3001.955,3000.085,3001.427,2931,160,0
2025-03-17 22:00:00,3001.367,3001.858,2999.9,3000.175,1782,159,0
2025-03-17 23:00:00,3000.17,3002.8,2999.583,2999.831,2454,159,0
2025-03-18 00:00:00,2999.803,3003.557,2999.554,3001.498,4758,159,0
2025-03-18 01:00:00,3001.568,3008.477,2999.49,3005.751,9614,159,0
2025-03-18 02:00:00,3005.713,3012.233,3002.843,3010.902,7145,159,0
2025-03-18 03:00:00,3010.846,3015.054,3009.676,3011.333,6586,159,0
2025-03-18 04:00:00,3011.34,3017.11,3011.21,3014.502,4583,159,0
2025-03-18 05:00:00,3014.475,3014.895,3006.066,3012.038,7155,159,0
2025-03-18 06:00:00,3012.056,3017.751,3010.626,3015.746,7926,159,0
2025-03-18 07:00:00,3015.761,3018.955,3014.443,3016.391,7170,159,0
2025-03-18 08:00:00,3016.44,3027.308,3016.321,3026.561,7402,159,0
2025-03-18 09:00:00,3026.588,3028.54,3018.137,3020.292,7619,159,0
2025-03-18 10:00:00,3020.216,3025.702,3019.523,3023.986,7220,159,0
2025-03-18 11:00:00,3023.995,3029.533,3022.356,3026.839,6460,159,0
2025-03-18 12:00:00,3026.842,3035.843,3026.779,3034.26,10526,159,0
2025-03-18 13:00:00,3034.303,3038.334,3026.156,3033.245,19488,159,0
2025-03-18 14:00:00,3033.214,3033.214,3024.72,3027.972,18721,159,0
2025-03-18 15:00:00,3027.939,3032.584,3025.183,3031.758,11500,159,0
2025-03-18 16:00:00,3031.719,3036.948,3030.453,3036.003,8026,159,0
2025-03-18 17:00:00,3036.048,3036.292,3029.777,3032.607,8227,159,0
2025-03-18 18:00:00,3032.606,3036.355,3032.446,3035.783,5068,159,0
2025-03-18 19:00:00,3035.741,3037.935,3035.142,3035.615,5272,159,0
2025-03-18 20:00:00,3035.643,3035.971,3033.315,3034.074,2764,159,0
2025-03-18 22:00:00,3034.025,3034.721,3032.602,3034.536,2236,159,0
2025-03-18 23:00:00,3034.527,3035.117,3031.512,3031.774,2887,159,0
2025-03-19 00:00:00,3031.801,3033.993,3030.515,3031.479,3623,159,0
2025-03-19 01:00:00,3031.476,3032.704,3027.32,3029.37,5170,160,0
2025-03-19 02:00:00,3029.362,3033.829,3028.98,3033.337,6024,159,0
2025-03-19 03:00:00,3033.372,3039.029,3032.295,3036.325,5426,159,0
2025-03-19 04:00:00,3036.291,3037.663,3034.256,3036.386,4620,159,0
2025-03-19 05:00:00,3036.387,3045.353,3036.387,3044.56,6960,159,0
2025-03-19 06:00:00,3044.503,3044.734,3034.506,3042.17,10729,159,0
2025-03-19 07:00:00,3042.176,3042.892,3035.592,3035.896,9031,159,0
2025-03-19 08:00:00,3035.949,3037.049,3024.695,3025.156,9264,159,0
2025-03-19 09:00:00,3025.129,3031.38,3022.738,3030.399,7395,159,0
2025-03-19 10:00:00,3030.406,3037.957,3028.32,3034.624,6296,159,0
2025-03-19 11:00:00,3034.59,3039.949,3033.732,3038.946,5268,160,0
2025-03-19 12:00:00,3038.955,3041.155,3036.218,3037.127,7574,159,0
2025-03-19 13:00:00,3037.222,3038.287,3027.682,3033.38,15012,159,0
2025-03-19 14:00:00,3033.329,3033.329,3025.845,3027.585,11874,159,0
2025-03-19 15:00:00,3027.556,3033.099,3026.764,3031.458,8025,159,0
2025-03-19 16:00:00,3031.482,3038.347,3031.307,3032.973,7068,159,0
2025-03-19 17:00:00,3033.056,3034.224,3029.368,3030.371,7585,159,0
2025-03-19 18:00:00,3030.378,3048.643,3029.989,3046.729,16304,159,0
2025-03-19 19:00:00,3046.769,3051.945,3041.022,3047.858,13219,159,0
2025-03-19 20:00:00,3047.818,3048.253,3044.205,3047.282,3905,159,0
2025-03-19 22:00:00,3048.924,3050.588,3047.088,3050.141,4024,160,0
2025-03-19 23:00:00,3050.141,3051.335,3048.794,3050.026,2429,159,0
2025-03-20 00:00:00,3050.023,3055.473,3050.023,3053.185,7083,159,0
2025-03-20 01:00:00,3053.222,3056.173,3049.409,3049.654,12318,159,0
2025-03-20 02:00:00,3049.626,3052.166,3045.018,3045.694,8668,159,0
2025-03-20 03:00:00,3045.637,3050.428,3045.421,3049.964,6848,159,0
2025-03-20 04:00:00,3050.068,3057.484,3048.138,3052.478,7440,159,0
2025-03-20 05:00:00,3052.523,3053.604,3044.873,3046.794,9015,159,0
2025-03-20 06:00:00,3046.837,3051.475,3045.603,3049.134,7632,159,0
2025-03-20 07:00:00,3048.999,3048.999,3041.78,3042.268,8485,159,0
2025-03-20 08:00:00,3042.229,3043.968,3038.65,3041.815,8067,159,0
2025-03-20 09:00:00,3041.781,3046.258,3040.599,3041.455,7912,159,0
2025-03-20 10:00:00,3041.484,3041.484,3025.619,3034.167,14357,159,0
2025-03-20 11:00:00,3034.157,3035.095,3029.27,3034.433,10120,159,0
2025-03-20 12:00:00,3034.467,3042.329,3033.358,3040.885,11994,159,0
2025-03-20 13:00:00,3040.927,3041.069,3029.883,3032.871,16443,159,0
2025-03-20 14:00:00,3032.828,3040.852,3030.644,3040.224,12813,159,0
2025-03-20 15:00:00,3040.193,3041.932,3037.589,3040.765,8991,159,0
2025-03-20 16:00:00,3040.802,3043.203,3033.884,3038.308,8854,159,0
2025-03-20 17:00:00,3038.346,3041.875,3034.82,3041.654,6539,159,0
2025-03-20 18:00:00,3041.635,3045.382,3040.878,3043.221,6455,159,0
2025-03-20 19:00:00,3043.196,3046.094,3043.172,3044.602,6310,159,0
2025-03-20 20:00:00,3044.561,3045.812,3044.226,3044.628,2850,160,0
2025-03-20 22:00:00,3044.988,3046.058,3043.518,3045.723,1818,159,0
2025-03-20 23:00:00,3045.689,3046.606,3044.424,3046.409,2349,159,0
2025-03-21 00:00:00,3046.335,3047.435,3042.269,3042.763,4160,159,0
2025-03-21 01:00:00,3042.878,3044.534,3035.896,3035.896,7750,159,0
2025-03-21 02:00:00,3035.896,3037.043,3033.814,3034.744,7469,159,0
2025-03-21 03:00:00,3034.702,3034.709,3029.974,3030.585,6220,159,0
2025-03-21 04:00:00,3030.539,3032.028,3027.857,3029.863,5115,159,0
2025-03-21 05:00:00,3029.842,3030.426,3021.553,3028.005,8186,159,0
2025-03-21 06:00:00,3028.086,3033.939,3027.451,3029.865,8097,159,0
2025-03-21 07:00:00,3029.766,3033.46,3028.063,3031.927,6508,159,0
2025-03-21 08:00:00,3032.025,3034.743,3027.084,3032.973,7721,159,0
2025-03-21 09:00:00,3032.908,3033.165,3027.789,3029.65,6860,159,0
2025-03-21 10:00:00,3029.677,3033.487,3029.635,3030.852,6115,159,0
2025-03-21 11:00:00,3030.744,3037.659,3028.888,3034.332,7310,159,0
2025-03-21 12:00:00,3034.359,3038.128,3033.463,3034.008,9979,159,0
2025-03-21 13:00:00,3033.986,3036.86,3004.145,3006.662,28111,159,0
2025-03-21 14:00:00,3006.583,3016.76,2999.411,3015.712,27409,159,0
2025-03-21 15:00:00,3015.712,3017.902,3009.969,3011.072,12697,159,0
2025-03-21 16:00:00,3011.037,3017.004,3010.66,3015.169,10087,159,0
2025-03-21 17:00:00,3015.124,3018.224,3012.845,3013.716,6995,159,0
2025-03-21 18:00:00,3013.714,3021.62,3013.474,3017.431,6333,159,0
2025-03-21 19:00:00,3017.407,3022.022,3015.923,3020.001,6767,160,0
2025-03-21 20:00:00,3020.037,3024.274,3019.974,3023.493,3773,160,0
2025-03-23 22:00:00,3023.441,3026.134,3022.143,3025.514,3593,159,0
2025-03-23 23:00:00,3025.514,3026.293,3023.247,3024.721,3206,159,0
2025-03-24 00:00:00,3024.709,3025.461,3017.078,3018.471,6437,159,0
2025-03-24 01:00:00,3018.513,3025.648,3018.31,3020.961,9981,159,0
2025-03-24 02:00:00,3020.987,3024.477,3013.646,3016.283,9082,159,0
2025-03-24 03:00:00,3016.328,3019.784,3015.662,3016.959,6414,159,0
2025-03-24 04:00:00,3017.0,3020.072,3016.524,3019.493,4526,159,0
2025-03-24 05:00:00,3019.454,3023.202,3018.997,3022.08,5993,159,0
2025-03-24 06:00:00,3021.975,3025.692,3017.284,3025.042,5947,159,0
2025-03-24 07:00:00,3025.003,3028.904,3020.971,3022.361,8095,159,0
2025-03-24 08:00:00,3022.329,3028.951,3021.839,3028.748,8138,159,0
2025-03-24 09:00:00,3028.827,3031.009,3022.683,3023.614,7390,159,0
2025-03-24 10:00:00,3023.662,3033.208,3023.397,3028.089,8112,159,0
2025-03-24 11:00:00,3028.067,3029.248,3024.327,3024.642,5872,159,0
2025-03-24 12:00:00,3024.602,3028.651,3022.388,3024.227,8601,159,0
2025-03-24 13:00:00,3024.187,3028.277,3019.146,3022.513,13068,159,0
2025-03-24 14:00:00,3022.464,3024.069,3007.975,3012.134,16541,159,0
2025-03-24 15:00:00,3012.092,3015.332,3005.746,3014.036,13060,159,0
2025-03-24 16:00:00,3013.997,3015.662,3008.016,3009.763,8586,159,0
2025-03-24 17:00:00,3009.755,3009.948,3005.764,3007.03,8061,159,0
2025-03-24 18:00:00,3007.071,3008.109,3002.438,3006.741,8681,159,0
2025-03-24 19:00:00,3006.807,3008.193,3004.993,3006.133,5215,160,0
2025-03-24 20:00:00,3006.096,3014.58,3005.559,3011.796,3365,159,0
2025-03-24 22:00:00,3011.722,3012.491,3008.992,3011.514,2725,159,0
2025-03-24 23:00:00,3011.468,3012.403,3009.372,3009.91,2656,159,0
2025-03-25 00:00:00,3009.945,3014.928,3008.985,3014.138,3663,159,0
2025-03-25 01:00:00,3014.177,3014.589,3010.52,3011.825,6634,159,0
2025-03-25 02:00:00,3011.83,3012.363,3007.492,3009.13,5673,159,0
2025-03-25 03:00:00,3009.14,3016.222,3008.548,3015.248,5525,159,0
2025-03-25 04:00:00,3015.284,3016.498,3014.684,3015.253,4000,160,0
2025-03-25 05:00:00,3015.204,3021.009,3014.34,3018.334,5636,159,0
2025-03-25 06:00:00,3018.28,3018.662,3014.795,3017.776,5139,159,0
2025-03-25 07:00:00,3017.808,3018.148,3010.521,3011.13,5370,159,0
2025-03-25 08:00:00,3011.151,3021.933,3010.681,3021.32,7704,159,0
2025-03-25 09:00:00,3021.273,3023.553,3019.036,3023.263,5551,159,0
2025-03-25 10:00:00,3023.229,3024.866,3020.618,3023.541,6090,159,0
2025-03-25 11:00:00,3023.543,3026.436,3020.417,3020.775,6220,159,0
2025-03-25 12:00:00,3020.738,3023.2,3014.132,3021.796,10258,159,0
2025-03-25 13:00:00,3021.75,3030.618,3020.821,3028.813,13288,159,0
2025-03-25 14:00:00,3028.803,3035.942,3024.981,3024.981,15749,159,0
2025-03-25 15:00:00,3024.926,3028.049,3017.946,3021.561,12190,159,0
2025-03-25 16:00:00,3021.592,3025.544,3021.406,3023.171,7017,159,0
2025-03-25 17:00:00,3023.192,3023.341,3019.826,3022.636,6849,159,0
2025-03-25 18:00:00,3022.593,3022.789,3017.748,3018.555,5068,159,0
2025-03-25 19:00:00,3018.523,3020.68,3017.721,3019.59,4192,159,0
2025-03-25 20:00:00,3019.616,3020.726,3018.832,3020.287,1983,159,0
2025-03-25 22:00:00,3019.663,3022.462,3019.663,3021.273,2365,159,0
2025-03-25 23:00:00,3021.273,3021.811,3020.504,3021.041,2032,160,0
2025-03-26 00:00:00,3021.037,3022.232,3017.799,3018.125,3745,159,0
2025-03-26 01:00:00,3018.142,3025.515,3016.386,3024.766,8606,159,0
2025-03-26 02:00:00,3024.79,3027.109,3022.848,3024.249,7269,159,0
2025-03-26 03:00:00,3024.206,3024.206,3016.478,3017.616,6800,159,0
2025-03-26 04:00:00,3017.542,3017.679,3014.256,3015.264,4313,160,0
2025-03-26 05:00:00,3015.232,3024.082,3013.218,3022.843,6707,159,0
2025-03-26 06:00:00,3022.819,3026.368,3022.087,3026.158,7710,159,0
2025-03-26 07:00:00,3026.125,3030.788,3024.962,3030.471,6193,159,0
2025-03-26 08:00:00,3030.509,3032.042,3023.61,3023.998,6262,159,0
2025-03-26 09:00:00,3024.033,3024.182,3017.533,3018.67,7235,159,0
2025-03-26 10:00:00,3018.725,3024.99,3016.886,3023.323,6145,159,0
2025-03-26 11:00:00,3023.254,3030.36,3023.245,3027.584,6471,159,0
2025-03-26 12:00:00,3027.54,3029.958,3025.289,3027.139,8013,159,0
2025-03-26 13:00:00,3027.163,3027.485,3015.873,3016.718,12375,159,0
2025-03-26 14:00:00,3016.689,3021.669,3014.945,3017.461,10896,159,0
2025-03-26 15:00:00,3017.443,3018.904,3012.325,3015.878,10530,159,0
2025-03-26 16:00:00,3015.911,3020.038,3015.158,3015.645,7141,159,0
2025-03-26 17:00:00,3015.686,3019.027,3015.209,3018.678,6038,159,0
2025-03-26 18:00:00,3018.693,3020.861,3018.119,3018.209,5217,159,0
2025-03-26 19:00:00,3018.254,3019.016,3015.724,3017.342,4934,159,0
2025-03-26 20:00:00,3017.367,3021.855,3017.155,3018.966,3632,160,0
2025-03-26 22:00:00,3020.492,3021.168,3018.04,3019.473,4258,159,0
2025-03-26 23:00:00,3019.425,3021.754,3017.607,3021.623,3727,160,0
2025-03-27 00:00:00,3021.563,3025.824,3021.522,3025.341,4697,159,0
2025-03-27 01:00:00,3025.352,3028.392,3022.992,3023.564,7785,159,0
2025-03-27 02:00:00,3023.583,3032.81,3023.19,3031.651,7886,159,0
2025-03-27 03:00:00,3031.655,3034.286,3029.693,3033.568,5755,159,0
2025-03-27 04:00:00,3033.604,3038.61,3031.729,3034.064,6159,159,0
2025-03-27 05:00:00,3034.1,3035.907,3029.372,3029.7,6679,159,0
2025-03-27 06:00:00,3029.708,3033.274,3026.701,3029.938,9368,159,0
2025-03-27 07:00:00,3029.96,3036.768,3029.214,3035.85,9815,159,0
2025-03-27 08:00:00,3035.86,3037.987,3033.759,3036.155,9144,159,0
2025-03-27 09:00:00,3036.144,3041.008,3034.601,3039.923,6211,159,0
2025-03-27 10:00:00,3040.029,3055.898,3039.808,3051.387,12751,159,0
2025-03-27 11:00:00,3051.424,3055.644,3048.838,3054.566,9177,159,0
2025-03-27 12:00:00,3054.548,3055.976,3047.095,3049.994,10947,159,0
2025-03-27 13:00:00,3050.036,3052.149,3033.403,3040.547,20860,159,0
2025-03-27 14:00:00,3040.613,3059.819,3040.613,3057.634,20917,159,0
2025-03-27 15:00:00,3057.668,3059.195,3051.368,3052.206,19400,159,0
2025-03-27 16:00:00,3052.11,3054.252,3047.789,3048.388,12796,159,0
2025-03-27 17:00:00,3048.372,3053.259,3047.835,3052.835,9107,159,0
2025-03-27 18:00:00,3052.889,3057.583,3052.715,3055.882,5878,159,0
2025-03-27 19:00:00,3055.859,3057.852,3054.938,3057.468,5352,159,0
2025-03-27 20:00:00,3057.438,3057.603,3055.134,3056.669,2488,160,0
2025-03-27 22:00:00,3055.858,3057.637,3054.487,3055.028,3164,159,0
2025-03-27 23:00:00,3055.03,3056.156,3054.163,3055.71,2705,159,0
2025-03-28 00:00:00,3055.726,3063.491,3054.998,3061.977,7129,159,0
2025-03-28 01:00:00,3061.935,3074.058,3061.78,3073.88,10780,159,0
2025-03-28 02:00:00,3073.905,3077.57,3070.015,3071.917,9660,159,0
2025-03-28 03:00:00,3071.87,3076.702,3069.645,3075.275,7436,159,0
2025-03-28 04:00:00,3075.25,3075.422,3072.527,3073.891,5088,159,0
2025-03-28 05:00:00,3073.837,3081.985,3072.446,3077.833,7250,159,0
2025-03-28 06:00:00,3077.809,3084.943,3076.653,3084.699,9500,159,0
2025-03-28 07:00:00,3084.7,3086.017,3077.783,3079.348,7742,159,0
2025-03-28 08:00:00,3079.302,3081.245,3066.167,3072.958,8995,159,0
2025-03-28 09:00:00,3073.0,3076.235,3069.617,3072.84,6878,159,0
2025-03-28 10:00:00,3072.892,3074.625,3067.365,3074.271,7970,159,0
2025-03-28 11:00:00,3074.233,3079.925,3073.999,3076.369,7521,159,0
2025-03-28 12:00:00,3076.344,3081.869,3072.495,3077.456,11717,159,0
2025-03-28 13:00:00,3077.339,3084.095,3070.73,3083.518,22232,159,0
2025-03-28 14:00:00,3083.541,3086.803,3068.085,3069.937,29982,159,0
2025-03-28 15:00:00,3069.983,3085.724,3067.255,3083.741,16679,159,0
2025-03-28 16:00:00,3083.695,3086.742,3080.45,3083.879,9962,159,0
2025-03-28 17:00:00,3083.839,3085.984,3076.087,3077.431,9218,159,0
2025-03-28 18:00:00,3077.473,3080.492,3073.488,3079.683,7359,160,0
2025-03-28 19:00:00,3079.658,3081.817,3079.446,3080.734,6249,159,0
2025-03-28 20:00:00,3080.762,3085.955,3080.762,3085.002,4573,159,0
2025-03-30 22:00:00,3092.531,3097.884,3088.571,3090.003,7770,159,0
2025-03-30 23:00:00,3090.0,3090.912,3087.793,3089.213,5499,159,0
2025-03-31 00:00:00,3089.159,3089.729,3077.47,3079.115,9585,159,0
2025-03-31 01:00:00,3079.079,3095.421,3076.834,3094.757,16955,159,0
2025-03-31 02:00:00,3094.747,3107.283,3093.848,3106.648,19098,159,0
2025-03-31 03:00:00,3106.694,3111.671,3105.147,3107.138,13450,159,0
2025-03-31 04:00:00,3107.072,3115.964,3105.913,3113.29,7471,159,0
2025-03-31 05:00:00,3113.269,3120.089,3107.573,3116.585,10501,159,0
2025-03-31 06:00:00,3116.486,3128.165,3113.435,3119.176,15759,159,0
2025-03-31 07:00:00,3119.238,3125.44,3118.605,3124.523,13789,159,0
2025-03-31 08:00:00,3124.477,3127.156,3120.892,3122.168,9202,159,0
2025-03-31 09:00:00,3122.208,3123.32,3111.82,3114.882,9690,159,0
2025-03-31 10:00:00,3114.876,3123.688,3111.829,3118.451,10572,159,0
2025-03-31 11:00:00,3118.43,3119.68,3113.319,3119.48,9194,159,0
2025-03-31 12:00:00,3119.471,3126.766,3118.095,3124.488,13995,159,0
2025-03-31 13:00:00,3124.445,3124.765,3099.753,3113.513,32985,159,0
2025-03-31 14:00:00,3113.478,3123.581,3110.87,3123.117,25995,159,0
2025-03-31 15:00:00,3123.168,3127.236,3112.824,3113.807,16030,159,0
2025-03-31 16:00:00,3113.847,3120.691,3111.637,3117.558,10345,159,0
2025-03-31 17:00:00,3117.526,3120.315,3115.894,3117.905,8512,159,0
2025-03-31 18:00:00,3117.908,3123.404,3117.312,3121.48,6764,159,0
2025-03-31 19:00:00,3121.472,3124.613,3120.862,3124.36,6887,159,0
2025-03-31 20:00:00,3124.32,3124.789,3122.87,3124.071,3177,159,0
2025-03-31 22:00:00,3125.076,3125.986,3121.737,3122.795,2672,160,0
2025-03-31 23:00:00,3122.773,3126.447,3120.051,3120.581,4081,159,0
2025-04-01 00:00:00,3120.576,3127.979,3120.227,3127.188,6694,160,0
2025-04-01 01:00:00,3127.234,3138.257,3126.515,3135.442,18306,159,0
2025-04-01 02:00:00,3135.386,3145.704,3132.952,3145.131,15076,159,0
2025-04-01 03:00:00,3145.089,3147.4,3142.553,3146.028,9646,159,0
2025-04-01 04:00:00,3145.99,3147.911,3142.784,3144.721,6339,159,0
2025-04-01 05:00:00,3144.676,3149.03,3130.495,3132.07,13735,159,0
2025-04-01 06:00:00,3132.078,3138.113,3126.527,3133.728,22290,159,0
2025-04-01 07:00:00,3133.664,3137.727,3124.073,3127.638,13287,159,0
2025-04-01 08:00:00,3127.594,3135.671,3126.392,3130.909,10001,159,0
2025-04-01 09:00:00,3130.953,3134.121,3130.077,3132.394,6754,159,0
2025-04-01 10:00:00,3132.344,3138.997,3130.793,3132.412,9844,159,0
